state,maxpreps_city,maxpreps_slug,maxpreps_name,maxpreps_nickname,massey_name,conference,p_source,years_found,weight_sum,raw_p,prestige_final
il,elgin,harvest-christian-academy-lions,Harvest Christian Academy,Lions,,Northeastern,maxpreps,0,,0.3501,54
il,rockford,guilford-vikings,Guilford,Vikings,,Northern Illinois 10,maxpreps,0,,0.6145,75
il,rockford,rockford-auburn-knights,Rockford Auburn,Knights,,Northern Illinois 10,maxpreps,0,,0.6073,75
il,rockton,hononegah-indians,Hononegah,Indians,,Northern Illinois 10,maxpreps,0,,0.4926,65
il,rockford,rockford-east-e-rabs,Rockford East,E Rabs,,Northern Illinois 10,maxpreps,0,,0.4881,65
il,rockford,jefferson-j-hawks,Jefferson,J Hawks,,Northern Illinois 10,maxpreps,0,,0.4028,58
il,belvidere,belvidere-north-blue-thunder,Belvidere North,Blue Thunder,,Northern Illinois 10,maxpreps,0,,0.4403,61
il,belvidere,belvidere-buccaneers,Belvidere,Buccaneers,,Northern Illinois 10,maxpreps,0,,0.3134,51
il,freeport,freeport-pretzels,Freeport,Pretzels,,Northern Illinois 10,maxpreps,0,,0.4417,61
il,machesney-park,harlem-huskies,Harlem,Huskies,,Northern Illinois 10,maxpreps,0,,0.4049,58
il,rockford,boylan-catholic-titans,Boylan Catholic,Titans,,Northern Illinois 10,maxpreps,0,,0.3975,58
il,dixon,faith-christian-falcons,Faith Christian,Falcons,,Northern Illinois Christian,maxpreps,0,,0.3926,57
il,moline,quad-cities-christian-eagles,Quad Cities Christian,Eagles,,Northern Illinois Christian,maxpreps,0,,0.3277,52
il,east-moline,east-moline-christian-eagles,East Moline Christian,Eagles,,Northern Illinois Christian,maxpreps,0,,0.1796,40
il,galesburg,galesburg-christian-lions,Galesburg Christian,Lions,,Northern Illinois Christian,maxpreps,0,,0.1997,41
il,wauconda,wauconda-bulldogs,Wauconda,Bulldogs,,Northern Lake County,maxpreps,0,,0.4152,59
il,grayslake,grayslake-central-rams,Grayslake Central,Rams,,Northern Lake County,maxpreps,0,,0.4866,65
il,fox-lake,grant-community-bulldogs,Grant Community,Bulldogs,,Northern Lake County,maxpreps,0,,0.3707,55
il,lake-villa,lakes-eagles,Lakes,Eagles,,Northern Lake County,maxpreps,0,,0.4065,58
il,north-chicago,north-chicago-warhawks,North Chicago,Warhawks,,Northern Lake County,maxpreps,0,,0.3024,50
il,grayslake,grayslake-north-knights,Grayslake North,Knights,,Northern Lake County,maxpreps,0,,0.3281,52
il,antioch,antioch-sequoits,Antioch,Sequoits,,Northern Lake County,maxpreps,0,,0.3863,57
il,round-lake,round-lake-panthers,Round Lake,Panthers,,Northern Lake County,maxpreps,0,,0.2684,47
il,dakota,dakota-indians,Dakota,Indians,,Northwest Upstate Illini - North,maxpreps,0,,0.4633,63
il,lena,lena-winslow-panthers,Lena-Winslow,Panthers,,Northwest Upstate Illini - North,maxpreps,0,,0.4562,62
il,pecatonica,pecatonica-indians,Pecatonica,Indians,,Northwest Upstate Illini - North,maxpreps,0,,0.5429,70
il,forreston,forreston-cardinals,Forreston,Cardinals,,Northwest Upstate Illini - North,maxpreps,0,,0.2935,49
il,pearl-city,pearl-city-wolves,Pearl City,Wolves,,Northwest Upstate Illini - North,maxpreps,0,,0.3383,53
il,durand,durand-bulldogs,Durand,Bulldogs,,Northwest Upstate Illini - North,maxpreps,0,,0.1922,41
il,orangeville,orangeville-broncos,Orangeville,Broncos,,Northwest Upstate Illini - North,maxpreps,0,,0.2712,47
il,lanark,eastland-cougars,Eastland,Cougars,,Northwest Upstate Illini - South,maxpreps,0,,0.5170,67
il,fulton,fulton-steamers,Fulton,Steamers,,Northwest Upstate Illini - South,maxpreps,0,,0.3686,55
il,morrison,morrison-mustangs,Morrison,Mustangs,,Northwest Upstate Illini - South,maxpreps,0,,0.2940,49
il,polo,polo-marcos,Polo,Marcos,,Northwest Upstate Illini - South,maxpreps,0,,0.2287,44
il,milledgeville,milledgeville-missiles,Milledgeville,Missiles,,Northwest Upstate Illini - South,maxpreps,0,,0.2413,45
il,ashton,ashton-franklin-center-raiders,Ashton-Franklin Center,Raiders,,Northwest Upstate Illini - South,maxpreps,0,,0.1677,39
il,east-dubuque,east-dubuque-warriors,East Dubuque,Warriors,,Northwest Upstate Illini - West,maxpreps,0,,0.4216,60
il,galena,galena-pirates,Galena,Pirates,,Northwest Upstate Illini - West,maxpreps,0,,0.4670,63
il,scales-mound,scales-mound-hornets,Scales Mound,Hornets,,Northwest Upstate Illini - West,maxpreps,0,,0.4484,62
il,warren,warren-warriors,Warren,Warriors,,Northwest Upstate Illini - West,maxpreps,0,,0.3450,53
il,mount-carroll,west-carroll-thunder,West Carroll,Thunder,,Northwest Upstate Illini - West,maxpreps,0,,0.2120,42
il,stockton,stockton-blackhawks,Stockton,Blackhawks,,Northwest Upstate Illini - West,maxpreps,0,,0.2096,42
il,hanover,river-ridge-wildcats,River Ridge,Wildcats,,Northwest Upstate Illini - West,maxpreps,0,,0.2639,47
il,madison,madison-trojans,Madison,Trojans,,Prairie State,maxpreps,0,,0.2956,49
il,carthage,illini-west-chargers,Illini West,Chargers,,Prairieland,maxpreps,0,,0.4934,66
il,farmington,farmington-farmers,Farmington,Farmers,,Prairieland,maxpreps,0,,0.3503,54
il,macomb,macomb-bombers,Macomb,Bombers,,Prairieland,maxpreps,0,,0.4995,66
il,cuba,cuba-spoon-river-valley-wildcats,Cuba/Spoon River Valley,Wildcats,,Prairieland,maxpreps,0,,0.3577,54
il,brimfield,brimfield-indians,Brimfield,Indians,,Prairieland,maxpreps,0,,0.3878,57
il,sciota,west-prairie-cyclones,West Prairie,Cyclones,,Prairieland,maxpreps,0,,0.3565,54
il,havana,havana-ducks,Havana,Ducks,,Prairieland,maxpreps,0,,0.2803,48
il,peoria-heights,peoria-heights-patriots,Peoria Heights,Patriots,,Prairieland,maxpreps,0,,0.2959,49
il,elmwood,elmwood-trojans,Elmwood,Trojans,,Prairieland,maxpreps,0,,0.3247,52
il,lewistown,lewistown-indians,Lewistown,Indians,,Prairieland,maxpreps,0,,0.2674,47
il,astoria,astoria-vit-rebels,Astoria/VIT,Rebels,,Prairieland,maxpreps,0,,0.1609,38
il,bushnell,bushnell-prairie-city-spartans,Bushnell-Prairie City,Spartans,,Prairieland,maxpreps,0,,0.2435,45
il,st-anne,st-anne-cardinals,St. Anne,Cardinals,,River Valley,maxpreps,0,,0.3307,52
il,gardner,gardner-south-wilmington-panthers,Gardner-South Wilmington,Panthers,,River Valley,maxpreps,0,,0.2508,46
il,clifton,clifton-central-comets,Clifton Central,Comets,,River Valley,maxpreps,0,,0.3038,50
il,momence,momence-momence-athletics,Momence,Momence Athletics,,River Valley,maxpreps,0,,0.2101,42
il,cullom,tri-point-chargers,Tri-Point,Chargers,,River Valley,maxpreps,0,,0.3479,54
il,beecher,beecher-bobcats,Beecher,Bobcats,,River Valley,maxpreps,0,,0.4261,60
il,donovan,donovan-wildcats,Donovan,Wildcats,,River Valley,maxpreps,0,,0.3068,50
il,crete,illinois-lutheran-chargers,Illinois Lutheran,Chargers,,River Valley,od_fallback,0,,0.3427,53
il,grant-park,grant-park-dragons,Grant Park,Dragons,,River Valley,maxpreps,0,,0.2188,43
il,kankakee,grace-christian-academy-crusaders,Grace Christian Academy,Crusaders,,River Valley,maxpreps,0,,0.2018,42
il,petersburg,porta-ashland-chandlerville-central-bluejays,PORTA/Ashland-Chandlerville Central,Bluejays,,Sangamo,maxpreps,0,,0.4722,64
il,maroa,maroa-forsyth-trojans,Maroa-Forsyth,Trojans,,Sangamo,maxpreps,0,,0.4637,63
il,new-berlin,new-berlin-pretzels,New Berlin,Pretzels,,Sangamo,maxpreps,0,,0.4780,64
il,williamsville,williamsville-bullets,Williamsville,Bullets,,Sangamo,maxpreps,0,,0.5979,74
il,riverton,riverton-hawks,Riverton,Hawks,,Sangamo,maxpreps,0,,0.4276,60
il,mason-city,illini-central-cougars,Illini Central,Cougars,,Sangamo,maxpreps,0,,0.2468,45
il,auburn,auburn-trojans,Auburn,Trojans,,Sangamo,maxpreps,0,,0.4612,63
il,stanford,olympia-spartans,Olympia,Spartans,,Sangamo,maxpreps,0,,0.2631,47
il,pleasant-plains,pleasant-plains-cardinals,Pleasant Plains,Cardinals,,Sangamo,maxpreps,0,,0.4274,60
il,staunton,staunton-bulldogs,Staunton,Bulldogs,,South Central,maxpreps,0,,0.4858,65
il,vandalia,vandalia-vandals,Vandalia,Vandals,,South Central,maxpreps,0,,0.3732,56
il,litchfield,litchfield-purple-panthers,Litchfield,Purple Panthers,,South Central,maxpreps,0,,0.3623,55
il,virden,north-mac-panthers,North Mac,Panthers,,South Central,maxpreps,0,,0.4140,59
il,pana,pana-panthers,Pana,Panthers,,South Central,maxpreps,0,,0.3484,54
il,carlinville,carlinville-cavaliers,Carlinville,Cavaliers,,South Central,maxpreps,0,,0.3472,54
il,piasa,southwestern-piasa-birds,Southwestern,Piasa Birds,,South Central,maxpreps,0,,0.3405,53
il,hillsboro,hillsboro-hiltoppers,Hillsboro,Hiltoppers,,South Central,maxpreps,0,,0.3064,50
il,greenville,greenville-tigers,Greenville,Tigers,,South Central,maxpreps,0,,0.3972,58
il,gillespie,gillespie-miners,Gillespie,Miners,,South Central,maxpreps,0,,0.2124,42
il,ullin,century-centurions,Century,Centurions,,South Egyptian,maxpreps,0,,0.2719,47
il,cobden,cobden-appleknockers,Cobden,Appleknockers,,South Egyptian,maxpreps,0,,0.2749,48
il,mounds,meridian-bobcats,Meridian,Bobcats,,South Egyptian,maxpreps,0,,0.3877,57
il,elkville,elverado-falcons,Elverado,Falcons,,South Egyptian,maxpreps,0,,0.1578,38
il,dongola,dongola-demons,Dongola,Demons,,South Egyptian,od_fallback,0,,0.3191,51
il,energy,agape-christian-knights,Agape Christian,Knights,,South Egyptian,maxpreps,0,,0.2419,45
il,joppa,joppa-maple-grove-rangers,Joppa-Maple Grove,Rangers,,South Egyptian,maxpreps,0,,0.4017,58
il,tamms,egyptian-pharoahs,Egyptian,Pharoahs,,South Egyptian,maxpreps,0,,0.3176,51
il,wolf-lake,shawnee-redskins,Shawnee,Redskins,,South Egyptian,od_fallback,0,,0.2791,48
il,centralia,centralia-orphans,Centralia,Orphans,,South Seven,maxpreps,0,,0.7022,83
il,mt-vernon,mt-vernon-rams,Mt. Vernon,Rams,,South Seven,maxpreps,0,,0.6140,75
il,marion,marion-wildcats,Marion,Wildcats,,South Seven,maxpreps,0,,0.5131,67
il,carbondale,carbondale-terriers,Carbondale,Terriers,,South Seven,maxpreps,0,,0.4196,59
il,cahokia,cahokia-comanches,Cahokia,Comanches,,South Seven,maxpreps,0,,0.3983,58
il,oak-forest,oak-forest-bengals,Oak Forest,Bengals,,South Suburban,maxpreps,0,,0.4644,63
il,country-club-hills,hillcrest-hawks,Hillcrest,Hawks,,South Suburban,maxpreps,0,,0.6174,76
il,lemont,lemont-lemont-hs,Lemont,Lemont Hs,,South Suburban,maxpreps,0,,0.5983,74
il,oak-lawn,oak-lawn-spartans,Oak Lawn,Spartans,,South Suburban,maxpreps,0,,0.5387,69
il,palos-heights,shepard-astros,Shepard,Astros,,South Suburban,maxpreps,0,,0.3670,55
il,oak-lawn,richards-bulldogs,Richards,Bulldogs,,South Suburban,maxpreps,0,,0.3294,52
il,midlothian,bremen-braves,Bremen,Braves,,South Suburban,maxpreps,0,,0.2907,49
il,calumet-city,thornton-fractional-north-meteors,Thornton Fractional North,Meteors,,South Suburban,maxpreps,0,,0.4878,65
il,blue-island,blue-island-eisenhower-cardinals,Blue Island Eisenhower,Cardinals,,South Suburban,maxpreps,0,,0.3515,54
il,summit,argo-argonauts,Argo,Argonauts,,South Suburban,maxpreps,0,,0.2954,49
il,evergreen-park,evergreen-park-mustangs,Evergreen Park,Mustangs,,South Suburban,maxpreps,0,,0.3802,56
il,lansing,thornton-fractional-south-red-wolves,Thornton Fractional South,Red Wolves,,South Suburban,maxpreps,0,,0.3766,56
il,burbank,reavis-rams,Reavis,Rams,,South Suburban,maxpreps,0,,0.2471,45
il,tinley-park,tinley-park-titans,Tinley Park,Titans,,South Suburban,maxpreps,0,,0.3773,56
il,nashville,nashville-hornets,Nashville,Hornets,,Southern Illinois River-to-River - Mississippi,maxpreps,0,,0.5984,74
il,pinckneyville,pinckneyville-panthers,Pinckneyville,Panthers,,Southern Illinois River-to-River - Mississippi,maxpreps,0,,0.5549,71
il,benton,benton-rangers,Benton,Rangers,,Southern Illinois River-to-River - Mississippi,maxpreps,0,,0.5617,71
il,duquoin,duquoin-indians,DuQuoin,Indians,,Southern Illinois River-to-River - Mississippi,maxpreps,0,,0.4030,58
il,anna,anna-jonesboro-wildcats,Anna-Jonesboro,Wildcats,,Southern Illinois River-to-River - Mississippi,maxpreps,0,,0.3741,56
il,west-frankfort,frankfort-redbirds,Frankfort,Redbirds,,Southern Illinois River-to-River - Mississippi,maxpreps,0,,0.2747,48
il,carterville,carterville-lions,Carterville,Lions,,Southern Illinois River-to-River - Ohio,maxpreps,0,,0.5454,70
il,murphysboro,murphysboro-red-devils,Murphysboro,Red Devils,,Southern Illinois River-to-River - Ohio,maxpreps,0,,0.4884,65
il,herrin,herrin-tigers,Herrin,Tigers,,Southern Illinois River-to-River - Ohio,maxpreps,0,,0.5068,67
il,metropolis,massac-county-patriots,Massac County,Patriots,,Southern Illinois River-to-River - Ohio,maxpreps,0,,0.4327,61
il,harrisburg,harrisburg-bulldogs,Harrisburg,Bulldogs,,Southern Illinois River-to-River - Ohio,maxpreps,0,,0.3936,57
il,kankakee,kankakee-kays,Kankakee,Kays,,Southland,maxpreps,0,,0.7220,84
il,olympia-fields,rich-township-raptors,Rich Township,Raptors,,Southland,maxpreps,0,,0.7021,83
il,harvey,thornton-wildcats,Thornton,Wildcats,,Southland,maxpreps,0,,0.6102,75
il,south-holland,thornwood-thunderbirds,Thornwood,Thunderbirds,,Southland,maxpreps,0,,0.4703,64
il,chicago-heights,bloom-blazing-trojan,Bloom,Blazing Trojan,,Southland,maxpreps,0,,0.6478,78
il,crete,crete-monee-warriors,Crete-Monee,Warriors,,Southland,maxpreps,0,,0.5014,66
il,dolton,thornridge-falcons,Thornridge,Falcons,,Southland,maxpreps,0,,0.3398,53
il,bolingbrook,bolingbrook-raiders,Bolingbrook,Raiders,,SouthWest Prairie,maxpreps,0,,0.7364,85
il,joliet,joliet-west-tigers,Joliet West,Tigers,,SouthWest Prairie,maxpreps,0,,0.6526,79
il,oswego,oswego-panthers,Oswego,Panthers,,SouthWest Prairie,maxpreps,0,,0.4785,64
il,oswego,oswego-east-wolves,Oswego East,Wolves,,SouthWest Prairie,maxpreps,0,,0.6350,77
il,yorkville,yorkville-foxes,Yorkville,Foxes,,SouthWest Prairie,maxpreps,0,,0.5793,73
il,plainfield,plainfield-east-bengals,Plainfield East,Bengals,,SouthWest Prairie,maxpreps,0,,0.5062,67
il,minooka,minooka-indians,Minooka,Indians,,SouthWest Prairie,maxpreps,0,,0.4481,62
il,romeoville,romeoville-spartans,Romeoville,Spartans,,SouthWest Prairie,maxpreps,0,,0.4804,64
il,plainfield,plainfield-south-cougars,Plainfield South,Cougars,,SouthWest Prairie,maxpreps,0,,0.4457,62
il,plainfield,plainfield-central-wildcats,Plainfield Central,Wildcats,,SouthWest Prairie,maxpreps,0,,0.2791,48
il,joliet,joliet-central-steelmen,Joliet Central,Steelmen,,SouthWest Prairie,maxpreps,0,,0.3680,55
il,plainfield,plainfield-north-tigers,Plainfield North,Tigers,,SouthWest Prairie,maxpreps,0,,0.4228,60
il,flossmoor,homewood-flossmoor-vikings,Homewood-Flossmoor,Vikings,,SouthWest Suburban,maxpreps,0,,0.7339,85
il,lockport,lockport-porters,Lockport,Porters,,SouthWest Suburban,maxpreps,0,,0.5662,72
il,orland-park,sandburg-eagles,Sandburg,Eagles,,SouthWest Suburban,maxpreps,0,,0.4810,65
il,new-lenox,lincoln-way-central-knights,Lincoln-Way Central,Knights,,SouthWest Suburban,maxpreps,0,,0.5076,67
il,frankfort,lincoln-way-east-griffins,Lincoln-Way East,Griffins,,SouthWest Suburban,maxpreps,0,,0.5320,69
il,palos-hills,stagg-chargers,Stagg,Chargers,,SouthWest Suburban,maxpreps,0,,0.4052,58
il,new-lenox,lincoln-way-west-warriors,Lincoln-Way West,Warriors,,SouthWest Suburban,maxpreps,0,,0.4170,59
il,tinley-park,andrew-thunderbolts,Andrew,Thunderbolts,,SouthWest Suburban,maxpreps,0,,0.5000,66
il,bradley,bradley-bourbonnais-boilermakers,Bradley-Bourbonnais,Boilermakers,,SouthWest Suburban,maxpreps,0,,0.5183,68
il,east-st-louis,east-st-louis-flyers,East St. Louis,Flyers,,Southwestern,maxpreps,0,,0.7535,87
il,edwardsville,edwardsville-tigers,Edwardsville,Tigers,,Southwestern,maxpreps,0,,0.6725,80
il,alton,alton-redbirds,Alton,Redbirds,,Southwestern,maxpreps,0,,0.5688,72
il,belleville,belleville-west-maroons,Belleville West,Maroons,,Southwestern,maxpreps,0,,0.6418,78
il,collinsville,collinsville-kahoks,Collinsville,Kahoks,,Southwestern,maxpreps,0,,0.6188,76
il,ofallon,ofallon-panthers,O'Fallon,Panthers,,Southwestern,maxpreps,0,,0.5773,72
il,belleville,belleville-east-lancers,Belleville East,Lancers,,Southwestern,maxpreps,0,,0.5873,73
il,mendota,mendota-trojans,Mendota,Trojans,,Three Rivers - East,maxpreps,0,,0.4489,62
il,sterling,newman-central-catholic-comets,Newman Central Catholic,Comets,,Three Rivers - East,maxpreps,0,,0.4356,61
il,erie,erie-prophetstown-cardinals,Erie-Prophetstown,Cardinals,,Three Rivers - East,maxpreps,0,,0.3209,51
il,kewanee,kewanee-boilermakers,Kewanee,Boilermakers,,Three Rivers - East,maxpreps,0,,0.3515,54
il,princeton,princeton-tigers,Princeton,Tigers,,Three Rivers - East,maxpreps,0,,0.4151,59
il,spring-valley,hall-red-devils,Hall,Red Devils,,Three Rivers - East,maxpreps,0,,0.3007,50
il,sherrard,sherrard-tigers,Sherrard,Tigers,,Three Rivers - West,maxpreps,0,,0.5550,71
il,orion,orion-chargers,Orion,Chargers,,Three Rivers - West,maxpreps,0,,0.4353,61
il,port-byron,riverdale-rams,Riverdale,Rams,,Three Rivers - West,maxpreps,0,,0.4549,62
il,aledo,mercer-county-golden-eagles,Mercer County,Golden Eagles,,Three Rivers - West,maxpreps,0,,0.4381,61
il,monmouth,monmouth-roseville-titans,Monmouth-Roseville,Titans,,Three Rivers - West,maxpreps,0,,0.3839,57
il,taylor-ridge,rockridge-rockets,Rockridge,Rockets,,Three Rivers - West,maxpreps,0,,0.5571,71
il,manito,midwest-central-raiders,Midwest Central,Raiders,,Tomahawk,maxpreps,0,,0.2278,44
il,delavan,delavan-panthers,Delavan,Panthers,,Tomahawk,maxpreps,0,,0.2877,49
il,mt-pulaski,mt-pulaski-hilltoppers,Mt. Pulaski,Hilltoppers,,Tomahawk,maxpreps,0,,0.3575,54
il,athens,athens-warriors,Athens,Warriors,,Tomahawk,maxpreps,0,,0.3704,55
il,mason-city,illini-central-cougars,Illini Central,Cougars,,Tomahawk,maxpreps,0,,0.2468,45
il,glasford,illini-bluffs-tigers,Illini Bluffs,Tigers,,Tomahawk,maxpreps,0,,0.4416,61
il,greenview,greenview-bulldogs,Greenview,Bulldogs,,Tomahawk,od_fallback,0,,0.3533,54
il,hartsburg,hartsburg-emden-stags,Hartsburg-Emden,Stags,,Tomahawk,od_fallback,0,,0.3433,53
il,streator,woodland-warriors,Woodland,Warriors,,Tri-County,maxpreps,0,,0.3685,55
il,ottawa,marquette-crusaders,Marquette,Crusaders,,Tri-County,maxpreps,0,,0.4331,61
il,roanoke,roanoke-benson-rockets,Roanoke-Benson,Rockets,,Tri-County,maxpreps,0,,0.3076,50
il,dwight,dwight-trojans,Dwight,Trojans,,Tri-County,maxpreps,0,,0.3168,51
il,peru,st-bede-bruins,St. Bede,Bruins,,Tri-County,maxpreps,0,,0.2359,44
il,seneca,seneca-fighting-irish,Seneca,Fighting Irish,,Tri-County,maxpreps,0,,0.4006,58
il,varna,midland-timberwolves,Midland,Timberwolves,,Tri-County,maxpreps,0,,0.2838,48
il,henry,henry-senachwine-mallards,Henry-Senachwine,Mallards,,Tri-County,maxpreps,0,,0.1994,41
il,granville,putnam-county-panthers,Putnam County,Panthers,,Tri-County,maxpreps,0,,0.3925,57
il,washburn,lowpoint-washburn-wildcats,Lowpoint-Washburn,Wildcats,,Tri-County,maxpreps,0,,0.2684,47
il,lombard,glenbard-east-rams,Glenbard East,Rams,,Upstate Eight - East,maxpreps,0,,0.4858,65
il,riverside,riverside-brookfield-bulldogs,Riverside-Brookfield,Bulldogs,,Upstate Eight - East,maxpreps,0,,0.5841,73
il,glen-ellyn,glenbard-south-raiders,Glenbard South,Raiders,,Upstate Eight - East,maxpreps,0,,0.4047,58
il,norridge,ridgewood-rebels,Ridgewood,Rebels,,Upstate Eight - East,maxpreps,0,,0.4421,61
il,elmwood-park,elmwood-park-tigers,Elmwood Park,Tigers,,Upstate Eight - East,maxpreps,0,,0.3024,50
il,bensenville,fenton-bison,Fenton,Bison,,Upstate Eight - East,maxpreps,0,,0.3788,56
il,west-chicago,west-chicago-wildcats,West Chicago,Wildcats,,Upstate Eight - East,maxpreps,0,,0.2749,48
il,aurora,west-aurora-blackhawks,West Aurora,Blackhawks,,Upstate Eight - West,maxpreps,0,,0.5257,68
il,south-elgin,south-elgin-storm,South Elgin,Storm,,Upstate Eight - West,maxpreps,0,,0.3492,54
il,aurora,aurora-east-tomcats,Aurora East,Tomcats,,Upstate Eight - West,maxpreps,0,,0.2900,49
il,bartlett,bartlett-hawks,Bartlett,Hawks,,Upstate Eight - West,maxpreps,0,,0.3885,57
il,elgin,larkin-royals,Larkin,Royals,,Upstate Eight - West,maxpreps,0,,0.3408,53
il,elgin,elgin-maroons,Elgin,Maroons,,Upstate Eight - West,maxpreps,0,,0.1745,39
il,streamwood,streamwood-sabres,Streamwood,Sabres,,Upstate Eight - West,maxpreps,0,,0.3647,55
il,westville,westville-tigers,Westville,Tigers,,Vermilion Valley,maxpreps,0,,0.3831,56
il,bismarck,bismarck-henning-rossville-alvin-blue-devils,Bismarck-Henning/Rossville-Alvin,Blue Devils,,Vermilion Valley,maxpreps,0,,0.4844,65
il,hoopeston,hoopeston-cornjerkers,Hoopeston,Cornjerkers,,Vermilion Valley,maxpreps,0,,0.2663,47
il,armstrong,armstrong-trojans,Armstrong,Trojans,,Vermilion Valley,maxpreps,0,,0.3180,51
il,sidell,salt-fork-storm,Salt Fork,Storm,,Vermilion Valley,maxpreps,0,,0.3230,52
il,fithian,oakwood-comets,Oakwood,Comets,,Vermilion Valley,maxpreps,0,,0.3453,53
il,milford,milford-bearcats,Milford,Bearcats,,Vermilion Valley,maxpreps,0,,0.2634,47
il,chrisman,chrisman-soldiers,Chrisman,Soldiers,,Vermilion Valley,od_fallback,0,,0.2911,49
il,danville,schlarman-hilltoppers,Schlarman,Hilltoppers,,Vermilion Valley,maxpreps,0,,0.3834,56
il,watseka,watseka-warriors,Watseka,Warriors,,Vermilion Valley,maxpreps,0,,0.3253,52
il,georgetown,georgetown-ridge-farm-buffaloes,Georgetown-Ridge Farm,Buffaloes,,Vermilion Valley,maxpreps,0,,0.2237,43
il,gilman,iroquois-west-raiders,Iroquois West,Raiders,,Vermilion Valley,maxpreps,0,,0.2411,45
il,quincy,quincy-notre-dame-raiders,Quincy Notre Dame,Raiders,,West Central,maxpreps,0,,0.5561,71
il,hamilton,hamilton-warsaw-titans,Hamilton/Warsaw,Titans,,West Central,maxpreps,0,,0.5563,71
il,mendon,mendon-unity-mustangs,Mendon Unity,Mustangs,,West Central,maxpreps,0,,0.3126,51
il,liberty,liberty-eagles,Liberty,Eagles,,West Central,maxpreps,0,,0.3451,53
il,beardstown,beardstown-tigers,Beardstown,Tigers,,West Central,maxpreps,0,,0.2685,47
il,rushville,rushville-industry-rockets,Rushville-Industry,Rockets,,West Central,maxpreps,0,,0.2663,47
il,camp-point,camp-point-central-panthers,Camp Point Central,Panthers,,West Central,maxpreps,0,,0.4044,58
il,barry,barry-western-wildcats,Barry Western,Wildcats,,West Central,maxpreps,0,,0.1886,40
il,payson,seymour-indians,Seymour,Indians,,West Central,maxpreps,0,,0.3222,51
il,augusta,augusta-southeastern-suns,Augusta Southeastern,Suns,,West Central,maxpreps,0,,0.2952,49
il,downers-grove,downers-grove-south-mustangs,Downers Grove South,Mustangs,,West Suburban - Gold,maxpreps,0,,0.4934,66
il,franklin-park,leyden-eagles,Leyden,Eagles,,West Suburban - Gold,maxpreps,0,,0.4133,59
il,darien,hinsdale-south-hornets,Hinsdale South,Hornets,,West Suburban - Gold,maxpreps,0,,0.3890,57
il,cicero,berwyn-cicero-morton-mustangs,Berwyn/Cicero Morton,Mustangs,,West Suburban - Gold,maxpreps,0,,0.3287,52
il,addison,addison-trail-blazers,Addison Trail,Blazers,,West Suburban - Gold,maxpreps,0,,0.3479,54
il,villa-park,willowbrook-warriors,Willowbrook,Warriors,,West Suburban - Gold,maxpreps,0,,0.3495,54
il,maywood,proviso-east-pirates,Proviso East,Pirates,,West Suburban - Gold,maxpreps,0,,0.4275,60
il,elmhurst,york-dukes,York,Dukes,,West Suburban - Silver,maxpreps,0,,0.5866,73
il,lagrange,lyons-lions,Lyons,Lions,,West Suburban - Silver,maxpreps,0,,0.5988,74
il,glen-ellyn,glenbard-west-hilltoppers,Glenbard West,Hilltoppers,,West Suburban - Silver,maxpreps,0,,0.5846,73
il,hinsdale,hinsdale-central-red-devils,Hinsdale Central,Red Devils,,West Suburban - Silver,maxpreps,0,,0.5894,73
il,downers-grove,downers-grove-north-trojans,Downers Grove North,Trojans,,West Suburban - Silver,maxpreps,0,,0.5859,73
il,hillside,proviso-west-panthers,Proviso West,Panthers,,West Suburban - Silver,maxpreps,0,,0.3744,56
il,oak-park,oak-park-river-forest-huskies,Oak Park-River Forest,Huskies,,West Suburban - Silver,maxpreps,0,,0.4453,62
il,moline,moline-maroons,Moline,Maroons,,Western Big 6,maxpreps,0,,0.6617,79
il,rock-island,rock-island-rocks,Rock Island,Rocks,,Western Big 6,maxpreps,0,,0.6143,75
il,east-moline,east-moline-united-panthers,East Moline United,Panthers,,Western Big 6,maxpreps,0,,0.5614,71
il,galesburg,galesburg-silver-streaks,Galesburg,Silver Streaks,,Western Big 6,maxpreps,0,,0.4201,60
il,quincy,quincy-blue-devils,Quincy,Blue Devils,,Western Big 6,maxpreps,0,,0.5993,74
il,geneseo,geneseo-maple-leafs,Geneseo,Maple Leafs,,Western Big 6,maxpreps,0,,0.2417,45
il,rock-island,alleman-pioneers,Alleman,Pioneers,,Western Big 6,maxpreps,0,,0.2698,47
il,sterling,sterling-golden-warriors,Sterling,Golden Warriors,,Western Big 6,maxpreps,0,,0.4440,61
il,jacksonville,routt-catholic-rockets,Routt Catholic,Rockets,,Western Illinois Valley,maxpreps,0,,0.5486,70
il,mt-sterling,brown-county-hornets,Brown County,Hornets,,Western Illinois Valley,maxpreps,0,,0.4970,66
il,carrollton,carrollton-hawks-lady-hawks-,Carrollton,Hawks Lady Hawks ,,Western Illinois Valley,maxpreps,0,,0.3675,55
il,griggsville,griggsville-perry-tornadoes,Griggsville-Perry,Tornadoes,,Western Illinois Valley,maxpreps,0,,0.4209,60
il,greenfield,greenfield-northwestern-tigers,Greenfield/Northwestern,Tigers,,Western Illinois Valley,maxpreps,0,,0.3782,56
il,concord,triopia-meredosia-chambersburg-virginia-trojans,Triopia/Meredosia-Chambersburg/Virginia,Trojans,,Western Illinois Valley,maxpreps,0,,0.3469,53
