state,maxpreps_city,maxpreps_slug,maxpreps_name,maxpreps_nickname,massey_name,conference,p_source,years_found,weight_sum,raw_p,prestige_final
oh,new-middletown,springfield-tigers,Springfield,Tigers,,Mahoning Valley - Scarlet,maxpreps,0,,0.1169,35
oh,campbell,memorial-red-devils,Memorial,Red Devils,,Mahoning Valley - Scarlet,maxpreps,0,,0.1775,41
oh,lowellville,lowellville-rockets,Lowellville,Rockets,,Mahoning Valley - Scarlet,maxpreps,0,,0.0526,30
oh,atwater,waterloo-vikings,Waterloo,Vikings,,Mahoning Valley - Scarlet,od_fallback,0,,0.3298,54
oh,north-jackson,jackson-milton-bluejays,Jackson-Milton,Bluejays,,Mahoning Valley - Scarlet,maxpreps,0,,0.1497,38
oh,sebring,mckinley-trojans,McKinley,Trojans,,Mahoning Valley - Scarlet,maxpreps,0,,0.4443,65
oh,norton,norton-panthers,Norton,Panthers,,Metro,maxpreps,0,,0.3854,59
oh,peninsula,woodridge-bulldogs,Woodridge,Bulldogs,,Metro,maxpreps,0,,0.4102,62
oh,streetsboro,streetsboro-rockets,Streetsboro,Rockets,,Metro,maxpreps,0,,0.3962,60
oh,ravenna,ravenna-ravens,Ravenna,Ravens,,Metro,maxpreps,0,,0.1944,42
oh,lodi,cloverleaf-colts,Cloverleaf,Colts,,Metro,maxpreps,0,,0.2329,46
oh,akron,coventry-comets,Coventry,Comets,,Metro,maxpreps,0,,0.2116,44
oh,mogadore,field-falcons,Field,Falcons,,Metro,maxpreps,0,,0.1269,36
oh,akron,springfield-spartans,Springfield,Spartans,,Metro,maxpreps,0,,0.3096,53
oh,springfield,emmanuel-christian-academy-lions,Emmanuel Christian Academy,Lions,,Metro Buckeye,maxpreps,0,,0.3180,53
oh,xenia,legacy-christian-academy-knights,Legacy Christian Academy,Knights,,Metro Buckeye,maxpreps,0,,0.1197,36
oh,franklin,middletown-christian-eagles,Middletown Christian,Eagles,,Metro Buckeye,maxpreps,0,,0.1385,37
oh,yellow-springs,yellow-springs-bulldogs,Yellow Springs,Bulldogs,,Metro Buckeye,od_fallback,0,,0.2111,44
oh,dayton,miami-valley-rams,Miami Valley,Rams,,Metro Buckeye,od_fallback,0,,0.2011,43
oh,cincinnati,north-college-hill-trojans,North College Hill,Trojans,,Miami Valley - Miami,maxpreps,0,,0.3888,60
oh,cincinnati,miami-valley-christian-academy-lions,Miami Valley Christian Academy,Lions,,Miami Valley - Miami,maxpreps,0,,0.4273,63
oh,cincinnati,seven-hills-stingers,Seven Hills,Stingers,,Miami Valley - Miami,maxpreps,0,,0.4085,62
oh,cincinnati,cincinnati-hills-christian-academy-eagles,Cincinnati Hills Christian Academy,Eagles,,Miami Valley - Miami,maxpreps,0,,0.4898,69
oh,cincinnati,summit-country-day-silver-knights,Summit Country Day,Silver Knights,,Miami Valley - Miami,maxpreps,0,,0.6179,80
oh,cincinnati,clark-montessori-cougars,Clark Montessori,Cougars,,Miami Valley - Miami,maxpreps,0,,0.3529,57
oh,norwood,norwood-indians,Norwood,Indians,,Miami Valley - Miami,maxpreps,0,,0.1275,36
oh,lockland,lockland-panthers,Lockland,Panthers,,Miami Valley - Miami,od_fallback,0,,0.2753,50
oh,cincinnati,roger-bacon-spartans,Roger Bacon,Spartans,,Miami Valley - Miami,maxpreps,0,,0.3131,53
oh,cincinnati,cincinnati-country-day-nighthawks,Cincinnati Country Day,Nighthawks,,Miami Valley - Miami,maxpreps,0,,0.2368,46
oh,st-bernard,st-bernard-elmwood-place-titans,St. Bernard-Elmwood Place,Titans,,Miami Valley - Miami,maxpreps,0,,0.1717,40
oh,fairfield,cincinnati-christian-cougars,Cincinnati Christian,Cougars,,Miami Valley - Miami,maxpreps,0,,0.1019,34
oh,cincinnati,purcell-marian-cavaliers,Purcell Marian,Cavaliers,,Miami Valley - Miami,maxpreps,0,,0.2378,46
oh,hamilton,new-miami-vikings,New Miami,Vikings,,Miami Valley - Miami,od_fallback,0,,0.1785,41
oh,tipp-city,tippecanoe-red-devils,Tippecanoe,Red Devils,,Miami Valley - Valley,maxpreps,0,,0.3946,60
oh,vandalia,butler-aviators,Butler,Aviators,,Miami Valley - Valley,maxpreps,0,,0.3415,56
oh,west-carrollton,west-carrollton-pirates,West Carrollton,Pirates,,Miami Valley - Valley,maxpreps,0,,0.3226,54
oh,riverside,stebbins-indians,Stebbins,Indians,,Miami Valley - Valley,maxpreps,0,,0.2256,45
oh,troy,troy-trojans,Troy,Trojans,,Miami Valley - Valley,maxpreps,0,,0.2466,47
oh,xenia,xenia-buccaneers,Xenia,Buccaneers,,Miami Valley - Valley,maxpreps,0,,0.1824,41
oh,piqua,piqua-indians,Piqua,Indians,,Miami Valley - Valley,maxpreps,0,,0.0686,31
oh,sidney,sidney-yellowjackets,Sidney,Yellowjackets,,Miami Valley - Valley,maxpreps,0,,0.1878,42
oh,fairborn,fairborn-skyhawks,Fairborn,Skyhawks,,Miami Valley - Valley,od_fallback,0,,0.1432,38
oh,greenville,greenville-green-wave,Greenville,Green Wave,,Miami Valley - Valley,maxpreps,0,,0.0454,29
oh,kidron,central-christian-comets,Central Christian,Comets,,Mid-Buckeye,maxpreps,0,,0.2403,46
oh,mansfield,mansfield-christian-flames,Mansfield Christian,Flames,,Mid-Buckeye,maxpreps,0,,0.1553,39
oh,crestline,crestline-bulldogs,Crestline,Bulldogs,,Mid-Buckeye,maxpreps,0,,0.0936,33
oh,mansfield,st-peters-spartans,St. Peter's,Spartans,,Mid-Buckeye,od_fallback,0,,0.1706,40
oh,lucas,lucas-cubs,Lucas,Cubs,,Mid-Buckeye,od_fallback,0,,0.1606,39
oh,plain-city,shekinah-christian-flames,Shekinah Christian,Flames,,Mid-Ohio - Christian,maxpreps,0,,0.3576,57
oh,westerville,genoa-christian-academy-lions,Genoa Christian Academy,Lions,,Mid-Ohio - Christian,maxpreps,0,,0.2845,50
oh,columbus,tree-of-life-christian-trojans,Tree of Life Christian,Trojans,,Mid-Ohio - Christian,maxpreps,0,,0.2754,50
oh,delaware,delaware-christian-eagles,Delaware Christian,Eagles,,Mid-Ohio - Christian,maxpreps,0,,0.1698,40
oh,pataskala,liberty-christian-academy-eagles,Liberty Christian Academy,Eagles,,Mid-Ohio - Christian,od_fallback,0,,0.1956,42
oh,granville,granville-christian-academy,Granville Christian Academy,Academy,,Mid-Ohio - Christian,od_fallback,0,,0.1472,38
oh,westerville,northside-christian-lions,Northside Christian,Lions,,Mid-Ohio - Christian,maxpreps,0,,0.3998,61
oh,groveport,madison-christian-eagles,Madison Christian,Eagles,,Mid-Ohio - Christian,od_fallback,0,,0.0505,30
oh,caledonia,river-valley-vikings,River Valley,Vikings,,Mid-Ohio - Red,maxpreps,0,,0.3808,59
oh,shelby,shelby-whippets,Shelby,Whippets,,Mid-Ohio - Red,maxpreps,0,,0.3701,58
oh,ontario,ontario-warriors,Ontario,Warriors,,Mid-Ohio - Red,maxpreps,0,,0.3241,54
oh,marion,marion-harding-presidents,Marion Harding,Presidents,,Mid-Ohio - Red,maxpreps,0,,0.4149,62
oh,marion,pleasant-spartans,Pleasant,Spartans,,Mid-Ohio - Red,maxpreps,0,,0.2913,51
oh,bellville,clear-fork-colts,Clear Fork,Colts,,Mid-Ohio - Red,maxpreps,0,,0.2137,44
oh,galion,galion-tigers,Galion,Tigers,,Mid-Ohio - Red,maxpreps,0,,0.2085,44
oh,marengo,highland-fighting-scots,Highland,Fighting Scots,,Mid-Ohio - Red,maxpreps,0,,0.1886,42
oh,circleville,circleville-tigers,Circleville,Tigers,,Mid-State - Buckeye,maxpreps,0,,0.4907,69
oh,lancaster,fairfield-union-falcons,Fairfield Union,Falcons,,Mid-State - Buckeye,maxpreps,0,,0.3503,56
oh,circleville,logan-elm-braves,Logan Elm,Braves,,Mid-State - Buckeye,maxpreps,0,,0.2942,51
oh,carroll,bloom-carroll-bulldogs,Bloom-Carroll,Bulldogs,,Mid-State - Buckeye,maxpreps,0,,0.3337,55
oh,columbus,hamilton-township-rangers,Hamilton Township,Rangers,,Mid-State - Buckeye,maxpreps,0,,0.3928,60
oh,baltimore,liberty-union-lions,Liberty Union,Lions,,Mid-State - Buckeye,maxpreps,0,,0.2119,44
oh,amanda,amanda-clearcreek-aces,Amanda-Clearcreek,Aces,,Mid-State - Buckeye,maxpreps,0,,0.1456,38
oh,zanesville,bishop-rosecrans-bishops,Bishop Rosecrans,Bishops,,Mid-State - Cardinal,maxpreps,0,,0.2707,49
oh,millersport,millersport-lakers,Millersport,Lakers,,Mid-State - Cardinal,maxpreps,0,,0.1606,39
oh,grove-city,grove-city-christian-eagles,Grove City Christian,Eagles,,Mid-State - Cardinal,maxpreps,0,,0.1554,39
oh,lancaster,fairfield-christian-academy-knights,Fairfield Christian Academy,Knights,,Mid-State - Cardinal,maxpreps,0,,0.0618,31
oh,sugar-grove,berne-union-rockets,Berne Union,Rockets,,Mid-State - Cardinal,od_fallback,0,,0.0615,31
oh,lancaster,fisher-catholic-irish,Fisher Catholic,Irish,,Mid-State - Cardinal,maxpreps,0,,0.2921,51
oh,corning,miller-falcons,Miller,Falcons,,Mid-State - Cardinal,od_fallback,0,,0.0000,25
oh,columbus,wellington-school-jaguars,Wellington School,Jaguars,,Mid-State - Cardinal,maxpreps,0,,0.0504,30
oh,delphos,st-johns-bluejays,St. John's,Bluejays,,Midwest,maxpreps,0,,0.5547,75
oh,maria-stein,marion-local-flyers,Marion Local,Flyers,,Midwest,maxpreps,0,,0.5827,77
oh,versailles,versailles-tigers,Versailles,Tigers,,Midwest,maxpreps,0,,0.4599,66
oh,st-henry,st-henry-redskins,St. Henry,Redskins,,Midwest,maxpreps,0,,0.4582,66
oh,new-bremen,new-bremen-cardinals,New Bremen,Cardinals,,Midwest,maxpreps,0,,0.4250,63
oh,minster,minster-wildcats,Minster,Wildcats,,Midwest,maxpreps,0,,0.5024,70
oh,fort-recovery,fort-recovery-indians,Fort Recovery,Indians,,Midwest,maxpreps,0,,0.3845,59
oh,coldwater,coldwater-cavaliers,Coldwater,Cavaliers,,Midwest,maxpreps,0,,0.4431,65
oh,rockford,parkway-panthers,Parkway,Panthers,,Midwest,maxpreps,0,,0.2843,50
oh,new-knoxville,new-knoxville-rangers,New Knoxville,Rangers,,Midwest,maxpreps,0,,0.2357,46
oh,zanesville,maysville-panthers,Maysville,Panthers,,Muskingum Valley,maxpreps,0,,0.5534,75
oh,new-concord,john-glenn-muskies,John Glenn,Muskies,,Muskingum Valley,maxpreps,0,,0.5942,78
oh,thornville,sheridan-generals,Sheridan,Generals,,Muskingum Valley,maxpreps,0,,0.3858,60
oh,zanesville,west-muskingum-tornadoes,West Muskingum,Tornadoes,,Muskingum Valley,maxpreps,0,,0.3837,59
oh,dresden,tri-valley-scotties,Tri-Valley,Scotties,,Muskingum Valley,maxpreps,0,,0.3411,56
oh,duncan-falls,philo-electrics,Philo,Electrics,,Muskingum Valley,maxpreps,0,,0.2979,52
oh,coshocton,coshocton-redskins,Coshocton,Redskins,,Muskingum Valley,maxpreps,0,,0.4131,62
oh,byesville,meadowbrook-colts,Meadowbrook,Colts,,Muskingum Valley,maxpreps,0,,0.2251,45
oh,warsaw,river-view-black-bears,River View,Black Bears,,Muskingum Valley,maxpreps,0,,0.2301,46
oh,mcconnelsville,morgan-raiders,Morgan,Raiders,,Muskingum Valley,maxpreps,0,,0.1899,42
oh,new-lexington,new-lexington-panthers,New Lexington,Panthers,,Muskingum Valley,maxpreps,0,,0.2695,49
oh,crooksville,crooksville-ceramics,Crooksville,Ceramics,,Muskingum Valley,maxpreps,0,,0.2950,51
oh,cuyahoga-falls,cuyahoga-valley-christian-academy-royals,Cuyahoga Valley Christian Academy,Royals,,North Coast,maxpreps,0,,0.4793,68
oh,parma,padua-franciscan-bruins,Padua Franciscan,Bruins,,North Coast,maxpreps,0,,0.5174,71
oh,chardon,notre-dame-cathedral-latin-lions,Notre Dame-Cathedral Latin,Lions,,North Coast,maxpreps,0,,0.4575,66
oh,cleveland,benedictine-bengals,Benedictine,Bengals,,North Coast,maxpreps,0,,0.4143,62
oh,elyria,elyria-catholic-panthers,Elyria Catholic,Panthers,,North Coast,maxpreps,0,,0.2933,51
oh,parma-heights,holy-name-green-wave,Holy Name,Green Wave,,North Coast,maxpreps,0,,0.2602,48
oh,mentor,lake-catholic-cougars,Lake Catholic,Cougars,,North Coast,maxpreps,0,,0.2544,48
oh,poland,poland-seminary-bulldogs,Poland Seminary,Bulldogs,,Northeast 8,maxpreps,0,,0.3901,60
oh,hubbard,hubbard-eagles,Hubbard,Eagles,,Northeast 8,maxpreps,0,,0.2218,45
oh,canfield,south-range-raiders,South Range,Raiders,,Northeast 8,maxpreps,0,,0.3511,56
oh,girard,girard-indians,Girard,Indians,,Northeast 8,maxpreps,0,,0.1942,42
oh,cortland,lakeview-bulldogs,Lakeview,Bulldogs,,Northeast 8,maxpreps,0,,0.1793,41
oh,niles,mckinley-red-dragons,McKinley,Red Dragons,,Northeast 8,maxpreps,0,,0.3303,55
oh,struthers,struthers-wildcats,Struthers,Wildcats,,Northeast 8,od_fallback,0,,0.6922,87
oh,fairport-harbor,harding-skippers,Harding,Skippers,,Northeastern,maxpreps,0,,0.3061,52
oh,orwell,grand-valley-mustangs,Grand Valley,Mustangs,,Northeastern,maxpreps,0,,0.3278,54
oh,cortland,maplewood-rockets,Maplewood,Rockets,,Northeastern,maxpreps,0,,0.0841,33
oh,bristolville,bristol-panthers,Bristol,Panthers,,Northeastern,maxpreps,0,,0.1623,40
oh,andover,pymatuning-valley-lakers,Pymatuning Valley,Lakers,,Northeastern,maxpreps,0,,0.1465,38
oh,kinsman,badger-braves,Badger,Braves,,Northeastern,od_fallback,0,,0.1649,40
oh,vienna,mathews-mustangs,Mathews,Mustangs,,Northeastern,maxpreps,0,,0.1566,39
oh,ashtabula,st-john-heralds,St. John,Heralds,,Northeastern,maxpreps,0,,0.1933,42
oh,middlefield,cardinal-huskies,Cardinal,Huskies,,Northeastern,od_fallback,0,,0.1284,36
oh,southington,chalker-wildcats,Chalker,Wildcats,,Northeastern,od_fallback,0,,0.1162,35
oh,warren,lordstown-red-devils,Lordstown,Red Devils,,Northeastern,od_fallback,0,,0.1041,34
oh,windham,windham-bombers,Windham,Bombers,,Northeastern,maxpreps,0,,0.1411,38
oh,north-bloomfield,bloomfield-cardinals,Bloomfield,Cardinals,,Northeastern,od_fallback,0,,0.0797,32
oh,north-robinson,colonel-crawford-eagles,Colonel Crawford,Eagles,,Northern 10,maxpreps,0,,0.4618,66
oh,carey,carey-blue-devils,Carey,Blue Devils,,Northern 10,maxpreps,0,,0.2194,45
oh,attica,seneca-east-tigers,Seneca East,Tigers,,Northern 10,maxpreps,0,,0.3046,52
oh,upper-sandusky,upper-sandusky-rams,Upper Sandusky,Rams,,Northern 10,maxpreps,0,,0.2382,46
oh,sycamore,mohawk-warriors,Mohawk,Warriors,,Northern 10,maxpreps,0,,0.2599,48
oh,bucyrus,wynford-royals,Wynford,Royals,,Northern 10,maxpreps,0,,0.0472,29
oh,new-washington,buckeye-central-bucks,Buckeye Central,Bucks,,Northern 10,od_fallback,0,,0.0987,34
oh,bucyrus,bucyrus-redmen,Bucyrus,Redmen,,Northern 10,od_fallback,0,,0.0588,30
oh,genoa,genoa-area-comets,Genoa Area,Comets,,Northern Buckeye,maxpreps,0,,0.5364,73
oh,millbury,lake-flyers,Lake,Flyers,,Northern Buckeye,maxpreps,0,,0.2868,51
oh,pemberville,eastwood-eagles,Eastwood,Eagles,,Northern Buckeye,maxpreps,0,,0.2905,51
oh,tontogany,otsego-knights,Otsego,Knights,,Northern Buckeye,maxpreps,0,,0.4137,62
oh,maumee,maumee-panthers,Maumee,Panthers,,Northern Buckeye,maxpreps,0,,0.2227,45
oh,oak-harbor,oak-harbor-rockets,Oak Harbor,Rockets,,Northern Buckeye,maxpreps,0,,0.1784,41
oh,rossford,rossford-bulldogs,Rossford,Bulldogs,,Northern Buckeye,maxpreps,0,,0.1194,36
oh,fostoria,fostoria-redmen,Fostoria,Redmen,,Northern Buckeye,maxpreps,0,,0.2890,51
oh,perrysburg,perrysburg-yellow-jackets,Perrysburg,Yellow Jackets,,Northern Lakes,maxpreps,0,,0.4643,67
oh,sylvania,southview-cougars,Southview,Cougars,,Northern Lakes,maxpreps,0,,0.3816,59
oh,oregon,clay-eagles,Clay,Eagles,,Northern Lakes,maxpreps,0,,0.4534,66
oh,whitehouse,anthony-wayne-generals,Anthony Wayne,Generals,,Northern Lakes,maxpreps,0,,0.4211,63
oh,sylvania,northview-wildcats,Northview,Wildcats,,Northern Lakes,maxpreps,0,,0.3365,55
oh,toledo,whitmer-panthers,Whitmer,Panthers,,Northern Lakes,maxpreps,0,,0.4448,65
oh,holland,springfield-blue-devils,Springfield,Blue Devils,,Northern Lakes,maxpreps,0,,0.2277,45
oh,bowling-green,bowling-green-bobcats,Bowling Green,Bobcats,,Northern Lakes,maxpreps,0,,0.2453,47
oh,findlay,findlay-trojans,Findlay,Trojans,,Northern Lakes,maxpreps,0,,0.3045,52
oh,fremont,ross-little-giants,Ross,Little Giants,,Northern Lakes,maxpreps,0,,0.2963,52
oh,napoleon,napoleon-wildcats,Napoleon,Wildcats,,Northern Lakes,maxpreps,0,,0.2478,47
oh,van-wert,lincolnview-lancers,Lincolnview,Lancers,,Northwest,maxpreps,0,,0.4540,66
oh,columbus-grove,columbus-grove-bulldogs,Columbus Grove,Bulldogs,,Northwest,maxpreps,0,,0.4717,67
oh,lima,lima-central-catholic-thunderbirds,Lima Central Catholic,Thunderbirds,,Northwest,maxpreps,0,,0.4861,68
oh,spencerville,spencerville-bearcats,Spencerville,Bearcats,,Northwest,maxpreps,0,,0.4022,61
oh,convoy,crestview-knights,Crestview,Knights,,Northwest,maxpreps,0,,0.5049,70
oh,harrod,allen-east-mustangs,Allen East,Mustangs,,Northwest,maxpreps,0,,0.3520,56
oh,delphos,jefferson-wildcats,Jefferson,Wildcats,,Northwest,maxpreps,0,,0.2364,46
oh,bluffton,bluffton-pirates,Bluffton,Pirates,,Northwest,maxpreps,0,,0.4034,61
oh,mcguffey,upper-scioto-valley-rams,Upper Scioto Valley,Rams,,Northwest Central,maxpreps,0,,0.2320,46
oh,morral,ridgedale-rockets,Ridgedale,Rockets,,Northwest Central,maxpreps,0,,0.2154,44
oh,lima,temple-christian-pioneers,Temple Christian,Pioneers,,Northwest Central,maxpreps,0,,0.1933,42
oh,mount-victory,ridgemont-golden-gophers,Ridgemont,Golden Gophers,,Northwest Central,maxpreps,0,,0.2247,45
oh,waynesfield,waynesfield-goshen-tigers,Waynesfield-Goshen,Tigers,,Northwest Central,maxpreps,0,,0.1153,35
oh,dola,hardin-northern-polar-bears,Hardin Northern,Polar Bears,,Northwest Central,maxpreps,0,,0.2126,44
oh,lima,perry-commodores,Perry,Commodores,,Northwest Central,maxpreps,0,,0.2824,50
oh,rawson,cory-rawson-fighting-hornets,Cory-Rawson,Fighting Hornets,,Northwest Central,od_fallback,0,,0.1601,39
oh,marion,elgin-comets,Elgin,Comets,,Northwest Central,od_fallback,0,,0.1501,38
oh,north-baltimore,north-baltimore-tigers,North Baltimore,Tigers,,Northwest Central,od_fallback,0,,0.1401,38
oh,hamler,patrick-henry-patriots,Patrick Henry,Patriots,,Northwest Ohio,maxpreps,0,,0.4249,63
oh,liberty-center,liberty-center-tigers,Liberty Center,Tigers,,Northwest Ohio,maxpreps,0,,0.4098,62
oh,archbold,archbold-blue-streaks,Archbold,Blue Streaks,,Northwest Ohio,maxpreps,0,,0.3610,57
oh,wauseon,wauseon-indians,Wauseon,Indians,,Northwest Ohio,maxpreps,0,,0.2364,46
oh,bryan,bryan-golden-bears,Bryan,Golden Bears,,Northwest Ohio,maxpreps,0,,0.2015,43
oh,delta,delta-panthers,Delta,Panthers,,Northwest Ohio,maxpreps,0,,0.1923,42
oh,metamora,evergreen-vikings,Evergreen,Vikings,,Northwest Ohio,maxpreps,0,,0.3390,55
oh,swanton,swanton-bulldogs,Swanton,Bulldogs,,Northwest Ohio,maxpreps,0,,0.2168,44
oh,newark,newark-wildcats,Newark,Wildcats,,Ohio Capital - Buckeye,maxpreps,0,,0.5358,73
oh,reynoldsburg,reynoldsburg-raiders,Reynoldsburg,Raiders,,Ohio Capital - Buckeye,maxpreps,0,,0.5204,72
oh,pickerington,pickerington-central-tigers,Pickerington Central,Tigers,,Ohio Capital - Buckeye,maxpreps,0,,0.5691,76
oh,groveport,groveport-madison-cruisers,Groveport-Madison,Cruisers,,Ohio Capital - Buckeye,maxpreps,0,,0.5742,76
oh,canal-winchester,canal-winchester-indians,Canal Winchester,Indians,,Ohio Capital - Buckeye,maxpreps,0,,0.3406,55
oh,ashville,teays-valley-vikings,Teays Valley,Vikings,,Ohio Capital - Buckeye,maxpreps,0,,0.2982,52
oh,lancaster,lancaster-golden-gales,Lancaster,Golden Gales,,Ohio Capital - Buckeye,maxpreps,0,,0.3866,60
oh,logan,logan-chieftains,Logan,Chieftains,,Ohio Capital - Buckeye,maxpreps,0,,0.2866,51
oh,westerville,westerville-north-warriors,Westerville North,Warriors,,Ohio Capital - Capital,maxpreps,0,,0.6360,82
oh,galloway,westland-cougars,Westland,Cougars,,Ohio Capital - Capital,maxpreps,0,,0.4631,66
oh,sunbury,big-walnut-golden-eagles,Big Walnut,Golden Eagles,,Ohio Capital - Capital,maxpreps,0,,0.4476,65
oh,westerville,westerville-south-wildcats,Westerville South,Wildcats,,Ohio Capital - Capital,maxpreps,0,,0.3916,60
oh,columbus,worthington-kilbourne-wolves,Worthington Kilbourne,Wolves,,Ohio Capital - Capital,maxpreps,0,,0.3552,57
oh,dublin,dublin-scioto-irish,Dublin Scioto,Irish,,Ohio Capital - Capital,maxpreps,0,,0.3034,52
oh,delaware,hayes-pacers,Hayes,Pacers,,Ohio Capital - Capital,maxpreps,0,,0.4399,64
oh,lewis-center,olentangy-braves,Olentangy,Braves,,Ohio Capital - Cardinal,maxpreps,0,,0.5915,78
oh,delaware,olentangy-berlin-bears,Olentangy Berlin,Bears,,Ohio Capital - Cardinal,maxpreps,0,,0.3818,59
oh,dublin,dublin-jerome-celtics,Dublin Jerome,Celtics,,Ohio Capital - Cardinal,maxpreps,0,,0.3687,58
oh,marysville,marysville-monarchs,Marysville,Monarchs,,Ohio Capital - Cardinal,maxpreps,0,,0.4015,61
oh,worthington,thomas-worthington-cardinals,Thomas Worthington,Cardinals,,Ohio Capital - Cardinal,maxpreps,0,,0.3198,54
oh,hilliard,hilliard-darby-panthers,Hilliard Darby,Panthers,,Ohio Capital - Cardinal,maxpreps,0,,0.3960,60
oh,hilliard,hilliard-bradley-jaguars,Hilliard Bradley,Jaguars,,Ohio Capital - Central,maxpreps,0,,0.5197,71
oh,lewis-center,olentangy-orange-pioneers,Olentangy Orange,Pioneers,,Ohio Capital - Central,maxpreps,0,,0.7053,88
oh,dublin,dublin-coffman-rocks,Dublin Coffman,Rocks,,Ohio Capital - Central,maxpreps,0,,0.4621,66
oh,columbus,upper-arlington-golden-bears,Upper Arlington,Golden Bears,,Ohio Capital - Central,maxpreps,0,,0.5902,78
oh,powell,olentangy-liberty-patriots,Olentangy Liberty,Patriots,,Ohio Capital - Central,maxpreps,0,,0.4771,68
oh,hilliard,hilliard-davidson-wildcats,Hilliard Davidson,Wildcats,,Ohio Capital - Central,maxpreps,0,,0.3425,56
oh,gahanna,lincoln-lions,Lincoln,Lions,,Ohio Capital - Ohio,maxpreps,0,,0.4620,66
oh,new-albany,new-albany-eagles,New Albany,Eagles,,Ohio Capital - Ohio,maxpreps,0,,0.4811,68
oh,grove-city,grove-city-greyhounds,Grove City,Greyhounds,,Ohio Capital - Ohio,maxpreps,0,,0.3133,53
oh,westerville,westerville-central-warhawks,Westerville Central,Warhawks,,Ohio Capital - Ohio,maxpreps,0,,0.3618,57
oh,pickerington,pickerington-north-panthers,Pickerington North,Panthers,,Ohio Capital - Ohio,maxpreps,0,,0.3956,60
oh,grove-city,central-crossing-comets,Central Crossing,Comets,,Ohio Capital - Ohio,maxpreps,0,,0.3277,54
oh,new-philadelphia,new-philadelphia-quakers,New Philadelphia,Quakers,,Ohio Cardinal,maxpreps,0,,0.4364,64
oh,mansfield,mansfield-senior-tygers,Mansfield Senior,Tygers,,Ohio Cardinal,maxpreps,0,,0.4685,67
oh,ashland,ashland-arrows,Ashland,Arrows,,Ohio Cardinal,maxpreps,0,,0.4009,61
oh,dover,dover-crimson-tornadoes,Dover,Crimson Tornadoes,,Ohio Cardinal,maxpreps,0,,0.3802,59
oh,wooster,wooster-generals,Wooster,Generals,,Ohio Cardinal,maxpreps,0,,0.3453,56
oh,lexington,lexington-minutemen,Lexington,Minutemen,,Ohio Cardinal,maxpreps,0,,0.3470,56
oh,mansfield,madison-comprehensive-rams,Madison Comprehensive,Rams,,Ohio Cardinal,maxpreps,0,,0.2139,44
oh,millersburg,west-holmes-knights,West Holmes,Knights,,Ohio Cardinal,maxpreps,0,,0.1347,37
oh,pepper-pike,heritage-classical-academy-griffins,Heritage Classical Academy,Griffins,,Ohio Christian,maxpreps,0,,0.0430,29
oh,brooklyn,heritage-christian-patriots,Heritage Christian,Patriots,,Ohio Christian,od_fallback,0,,0.1104,35
oh,milford-center,fairbanks-panthers,Fairbanks,Panthers,,Ohio Heritage,maxpreps,0,,0.4864,69
oh,cedarville,cedarville-indians,Cedarville,Indians,,Ohio Heritage,maxpreps,0,,0.3255,54
oh,west-liberty,west-liberty-salem-tigers,West Liberty-Salem,Tigers,,Ohio Heritage,maxpreps,0,,0.3547,57
oh,west-jefferson,west-jefferson-roughriders,West Jefferson,Roughriders,,Ohio Heritage,maxpreps,0,,0.1926,42
oh,springfield,catholic-central-irish,Catholic Central,Irish,,Ohio Heritage,maxpreps,0,,0.1900,42
oh,jamestown,greeneview-rams,Greeneview,Rams,,Ohio Heritage,maxpreps,0,,0.1752,41
oh,springfield,greenon-knights,Greenon,Knights,,Ohio Heritage,maxpreps,0,,0.0748,32
oh,mechanicsburg,mechanicsburg-indians,Mechanicsburg,Indians,,Ohio Heritage,maxpreps,0,,0.1503,38
oh,springfield,northeastern-jets,Northeastern,Jets,,Ohio Heritage,maxpreps,0,,0.1134,35
oh,south-charleston,southeastern-local-trojans,Southeastern Local,Trojans,,Ohio Heritage,maxpreps,0,,0.1171,35
oh,london,madison-plains-golden-eages,Madison Plains,Golden Eages,,Ohio Heritage,od_fallback,0,,0.1796,41
oh,north-lewisburg,triad-cardinals,Triad,Cardinals,,Ohio Heritage,od_fallback,0,,0.1696,40
oh,ironton,ironton-fighting-tigers,Ironton,Fighting Tigers,,Ohio Valley,maxpreps,0,,0.4640,67
oh,chesapeake,chesapeake-panthers,Chesapeake,Panthers,,Ohio Valley,maxpreps,0,,0.5504,74
oh,portsmouth,portsmouth-trojans,Portsmouth,Trojans,,Ohio Valley,maxpreps,0,,0.3582,57
oh,proctorville,fairland-dragons,Fairland,Dragons,,Ohio Valley,maxpreps,0,,0.4575,66
oh,gallipolis,gallia-academy-blue-devils,Gallia Academy,Blue Devils,,Ohio Valley,maxpreps,0,,0.2507,47
oh,south-point,south-point-pointers,South Point,Pointers,,Ohio Valley,maxpreps,0,,0.3239,54
oh,ironton,rock-hill-redmen,Rock Hill,Redmen,,Ohio Valley,maxpreps,0,,0.2363,46
oh,coal-grove,dawson-bryant-hornets,Dawson-Bryant,Hornets,,Ohio Valley,maxpreps,0,,0.2299,46
oh,columbiana,heartland-christian-lions,Heartland Christian,Lions,,Ohio Valley A,maxpreps,0,,0.3597,57
oh,wellsville,wellsville-tigers,Wellsville,Tigers,,Ohio Valley A,maxpreps,0,,0.1732,40
oh,bowerston,conotton-valley-rockets,Conotton Valley,Rockets,,Ohio Valley A,maxpreps,0,,0.1396,37
